Wavenumber,RedSpruce_Abs,RedSpruce_Abs,RedSpruce_Abs,Lodgepole_Abs,Lodgepole_Abs,Lodgepole_Abs,GreenSpruce_Abs,GreenSpruce_Abs,GreenSpruce_Abs
1135.867,1.250870825,1.285644709,1.241461878,1.363026846,1.353023561,1.35971318,1.372898163,1.323311306,1.309290431
1136.831,1.237637566,1.27320077,1.227438538,1.362596159,1.351969314,1.359747751,1.363045806,1.313061261,1.298901127
1137.796,1.226778153,1.263012793,1.215959816,1.363815847,1.352711164,1.361575231,1.355198282,1.304942285,1.290519731
1138.76,1.218198269,1.254986072,1.206914052,1.366383085,1.354955731,1.364903694,1.349190501,1.298795562,1.283965713
1139.724,1.211707631,1.248936987,1.200090962,1.369926955,1.358333818,1.369359065,1.344778059,1.294388443,1.278986309
1140.688,1.207094917,1.244667846,1.19527269,1.374101742,1.362461162,1.374579712,1.341712592,1.291476871,1.275338869
1141.652,1.204189172,1.242029373,1.192274475,1.378621855,1.367019313,1.380257795,1.339803945,1.28985405,1.272831365
1142.617,1.202868969,1.240928718,1.190982549,1.383306767,1.371772822,1.386183621,1.338928011,1.289374892,1.27134196
1143.581,1.20302812,1.241299429,1.191296284,1.388029022,1.37655569,1.392205733,1.338981806,1.289910393,1.270777408
1144.545,1.2045452,1.24304664,1.193077093,1.392675733,1.381215264,1.398192143,1.339845105,1.291302424,1.27102111
1145.509,1.207216012,1.246002918,1.196115396,1.397089076,1.385581705,1.40398146,1.341325814,1.293323695,1.271874055
1146.474,1.210779038,1.249946302,1.200109905,1.401075996,1.389462021,1.409378934,1.343173693,1.295691252,1.273088718
1147.438,1.214957136,1.254606604,1.204758681,1.404443904,1.392675356,1.414194254,1.345128599,1.298108421,1.274388555
1148.402,1.219510161,1.259767916,1.209796288,1.407082419,1.395128499,1.418316354,1.346975223,1.300344413,1.275546987
1149.366,1.224293273,1.265278943,1.215079326,1.408994046,1.396836311,1.421748222,1.348606846,1.302270679,1.276438326
1150.331,1.229220662,1.27106498,1.220521607,1.410286355,1.397913637,1.424596968,1.349984725,1.303844594,1.277008814
1151.295,1.234228882,1.277047493,1.226072139,1.411122495,1.398510807,1.427021959,1.351095161,1.305050807,1.277235033
1152.259,1.239187009,1.28309126,1.231606125,1.411622561,1.398729928,1.429133294,1.351870306,1.305824336,1.277049264
1153.223,1.243850479,1.288940087,1.23686986,1.411806597,1.39855826,1.430945917,1.35213747,1.305993784,1.276283917
1154.188,1.247877046,1.294230792,1.241490359,1.411579247,1.397868626,1.432360716,1.351623115,1.305291095,1.27467401
1155.152,1.250858978,1.298537877,1.245014012,1.410745424,1.396431341,1.433190367,1.350008913,1.303397249,1.271913324
1156.116,1.252442156,1.301486057,1.247031982,1.409087019,1.394013076,1.433225178,1.347011627,1.300027422,1.267728147
1157.08,1.252365396,1.302809052,1.247227138,1.406408629,1.390397286,1.432285825,1.342439162,1.294989725,1.261942163
1158.044,1.250486234,1.302365656,1.245425749,1.402544912,1.385428992,1.43022885,1.336211967,1.288200321,1.254478561
1159.009,1.246749724,1.300107376,1.241552656,1.397322851,1.378949169,1.426904336,1.328308748,1.279640799,1.245325481
1159.973,1.241118543,1.296026308,1.235576169,1.390537341,1.370772718,1.422127944,1.318719715,1.269295818,1.234476963
1160.937,1.233554367,1.290092114,1.227459739,1.381940209,1.360679046,1.415657108,1.30740417,1.257137653,1.221912419
1161.901,1.224021577,1.282270504,1.217195092,1.371273422,1.348432502,1.407219853,1.294313608,1.24312718,1.207600425
1162.866,1.21254121,1.272563414,1.204820134,1.358353941,1.333880428,1.396615456,1.27943255,1.227275796,1.191562289
1163.83,1.199261147,1.261083985,1.19049897,1.343172068,1.317024551,1.383797057,1.262881225,1.209722795,1.17392647
1164.794,1.184480226,1.248078245,1.174550787,1.325918038,1.29809223,1.368919588,1.244909988,1.190755302,1.154976128
1165.758,1.168621091,1.233919396,1.157419568,1.306972641,1.27748259,1.352323763,1.225897219,1.170786913,1.135111023
1166.723,1.152146412,1.219020895,1.139587204,1.286816714,1.25570535,1.334442463,1.206279545,1.15027615,1.114776667
1167.687,1.135453386,1.203737968,1.121457715,1.265891495,1.233227173,1.315677136,1.186444979,1.129634313,1.094361623
1168.651,1.118809983,1.188318656,1.103319955,1.244562583,1.210432521,1.296338126,1.166678798,1.109154116,1.074163018
1169.615,1.102342045,1.172877947,1.085311806,1.223052939,1.187563417,1.276580847,1.147153702,1.089012547,1.054355419
1170.579,1.086082815,1.157436018,1.067477392,1.201477805,1.164736625,1.256453117,1.127958952,1.069297172,1.035031347
1171.544,1.07002483,1.141982687,1.049835314,1.179884615,1.142013911,1.235951467,1.109166374,1.050071545,1.016267972
1172.508,1.054159268,1.126512101,1.032390009,1.1582737,1.119380019,1.215011105,1.090845772,1.031387408,0.998136144
1173.472,1.038473918,1.111010045,1.015147669,1.136572246,1.096769335,1.193529934,1.073065093,1.013284097,0.980702559
1174.436,1.02290942,1.09542609,0.99805397,1.114624932,1.074012018,1.171325641,1.055845684,0.995754163,0.963988163
1175.401,1.007296854,1.079612875,0.980936682,1.092123454,1.050796185,1.148083935,1.039115776,0.978684171,0.947919999
1176.365,0.991363838,1.063312394,0.9634969,1.068649779,1.026698966,1.123381374,1.022696816,0.961846409,0.932308808
1177.329,0.974803737,1.04624011,0.945397212,1.043775353,1.001285344,1.096814003,1.006359864,0.944982128,0.916926267
1178.293,0.957364865,1.028176144,0.926361024,1.017222102,0.974270837,1.068124793,0.989926408,0.927884533,0.901585586
1179.258,0.939035009,1.009140563,0.906352889,0.989029943,0.945683241,1.037407708,0.973380943,0.910538928,0.886259193
1180.222,0.920099775,0.98944223,0.885659076,0.959655156,0.915974362,1.005213029,0.956938828,0.893181502,0.871145374
1181.186,0.901183291,0.969730608,0.864925555,0.929994434,0.88602332,0.97252177,0.941044433,0.876304305,0.856679165
1182.15,0.883147462,0.950895327,0.845069248,0.901260291,0.8570381,0.940672276,0.926314804,0.860600389,0.843454097
1183.115,0.866998694,0.933959042,0.827157221,0.8748229,0.830379743,0.911147066,0.913432974,0.846822628,0.832137382
1184.079,0.853713543,0.919906417,0.812231617,0.8519853,0.8073535,0.885355974,0.903029554,0.83567297,0.823335795
1185.043,0.844160699,0.909606797,0.801237613,0.833854619,0.789080513,0.864489523,0.895640108,0.827745934,0.817559438
1186.007,0.83901924,0.903735977,0.794909574,0.821204962,0.776346292,0.849377677,0.891648836,0.823458839,0.815159191
1186.971,0.838764045,0.902753901,0.793759047,0.814429645,0.769575437,0.840447224,0.891302173,0.823081828,0.816360247
1187.936,0.843634585,0.906894461,0.798052546,0.813546035,0.768795742,0.837717113,0.894708785,0.826704531,0.821239775
1188.9,0.853595929,0.916109479,0.80776583,0.818186211,0.773654399,0.840800661,0.901816284,0.834233387,0.829718497
1189.864,0.868346184,0.93009625,0.822581892,0.827686129,0.78348923,0.848995343,0.912389889,0.845387284,0.841561106
1190.828,0.887270381,0.948245555,0.84186454,0.841163961,0.797410696,0.861355531,0.926004659,0.859678108,0.85634689
1191.793,0.909492025,0.969679752,0.864695876,0.85763249,0.814406324,0.87682095,0.94204743,0.876429781,0.873482676
1192.757,0.933924325,0.993311772,0.889933149,0.876102511,0.833465176,0.894328572,0.959747879,0.894827751,0.892232807
1193.721,0.959393984,1.017961382,0.916346843,0.895719583,0.853695787,0.912955902,0.978300747,0.914015227,0.911827796
1194.685,0.984758917,1.042490833,0.942724139,0.915789767,0.874376339,0.931946199,0.996933761,0.933187377,0.931523981
1195.65,1.009035779,1.065907494,0.968017252,0.935774277,0.894959292,0.950735614,1.014994945,0.951675576,0.950691526
1196.614,1.031451202,1.087447072,0.991385671,0.955232545,0.914983568,0.968853779,1.031995344,0.968968948,0.968849649
1197.578,1.051463478,1.106578895,1.012228904,0.973710959,0.934001407,0.985842645,1.047595386,0.984717446,0.985660044
1198.542,1.068730696,1.122992304,1.030167496,0.9906684,0.95147357,1.001158865,1.06157775,0.998701233,1.000894026
1199.506,1.083081896,1.136542057,1.045000966,1.005478571,0.966788633,1.014181981,1.073810495,1.010778718,1.014403211
1200.471,1.094497739,1.147244163,1.056716478,1.017514998,0.979320504,1.024299132,1.084235395,1.020890486,1.026114638
1201.435,1.103119003,1.155262291,1.065474277,1.026284511,0.988582631,1.031038452,1.092887417,1.029069673,1.036039806
1202.399,1.109258763,1.160923113,1.071626367,1.031596541,0.99438626,1.034254813,1.099914018,1.035474836,1.044311748
1203.363,1.113401397,1.164702712,1.075708284,1.033659021,0.996926708,1.034211221,1.105581036,1.040387295,1.051178348
1204.328,1.116137783,1.167187985,1.078365448,1.033070516,0.996798608,1.031568901,1.110255186,1.044194761,1.05698561
1205.292,1.118104952,1.168990449,1.080270752,1.03068565,0.994850774,1.027247531,1.114322655,1.047316021,1.062109884
1206.256,1.119893782,1.170672795,1.082041761,1.027488789,0.992053611,1.022269673,1.118136576,1.050149963,1.066907647
1207.22,1.121986275,1.172694966,1.084167687,1.024369278,0.989307271,1.017560032,1.121978311,1.053020756,1.07165297
1208.185,1.124747742,1.175395729,1.087008528,1.022063466,0.987346504,1.013845588,1.126045756,1.05616893,1.07655744
1209.149,1.128437686,1.179017445,1.090823529,1.021060223,0.986667708,1.011597411,1.130465096,1.059776669,1.081763484
1210.113,1.133248085,1.183747585,1.09582102,1.021649975,0.987576787,1.011068768,1.135366313,1.064000666,1.087418097
1211.077,1.13935227,1.189745518,1.102170321,1.023957981,0.990201122,1.012353205,1.14087748,1.068997417,1.093662678
1212.042,1.146863864,1.197128101,1.110017163,1.027964024,0.994543029,1.015405419,1.14712469,1.074895667,1.100635495
1213.006,1.155821552,1.205933961,1.119413137,1.033533181,1.000466252,1.020069149,1.154183692,1.081765822,1.108419622
1213.97,1.166153755,1.216100419,1.130291635,1.040414756,1.007724715,1.02607942,1.162054455,1.089581996,1.117008434
1214.934,1.17768239,1.227447939,1.142471753,1.048283074,1.015987231,1.033099404,1.170634145,1.098213777,1.126290205
1215.898,1.190158148,1.239716294,1.155674969,1.05677739,1.024882277,1.040757605,1.179746189,1.107458095,1.136083384
1216.863,1.203298123,1.252620897,1.169591722,1.065559323,1.034066116,1.048712536,1.189179051,1.117084128,1.1461771
1217.827,1.216870323,1.265899808,1.183950408,1.074393746,1.043296346,1.05672485,1.198756237,1.126903324,1.156392575
1218.791,1.230703442,1.279367288,1.198557289,1.083175263,1.052464886,1.064694849,1.208363229,1.136785464,1.166621934
1219.755,1.244652641,1.292876078,1.213257935,1.09189636,1.061563244,1.072629108,1.217920478,1.146650439,1.176795348
1220.72,1.258565606,1.306266658,1.227886186,1.100604453,1.070642562,1.080597986,1.227350325,1.156409015,1.186848584
1221.684,1.272224595,1.319355771,1.242231104,1.109329971,1.079732182,1.088653535,1.236528681,1.165930398,1.196660473
1222.648,1.285353825,1.331883036,1.256005193,1.11804768,1.088794082,1.09678751,1.245273108,1.175021025,1.20604982
1223.612,1.297673118,1.343608396,1.26892717,1.126697457,1.097753957,1.104951495,1.25338375,1.183477826,1.214815871
1224.577,1.308992169,1.354370311,1.280800539,1.135198955,1.106520707,1.113079863,1.260703391,1.191155674,1.222807106
1225.541,1.319285562,1.364165072,1.291590855,1.143507447,1.115038757,1.121139485,1.267195266,1.19802252,1.229968695
1226.505,1.328709656,1.373159956,1.301462876,1.151627761,1.123306172,1.129133775,1.272944708,1.20418661,1.236398751
1227.469,1.337547004,1.381637387,1.310706156,1.159567414,1.131346307,1.137071699,1.278136059,1.209847289,1.242277079
1228.433,1.346073035,1.389859617,1.319601977,1.167258768,1.139106088,1.144874055,1.282943958,1.215196452,1.247790467
1229.398,1.354436983,1.397967691,1.328304066,1.174521264,1.146420109,1.152342221,1.287467312,1.220325575,1.253031792
1230.362,1.362611061,1.405907479,1.336780734,1.181032104,1.152978035,1.159121181,1.29165773,1.225180256,1.257953205
1231.326,1.370385968,1.413462969,1.344810667,1.186415325,1.158402162,1.164799817,1.295365749,1.229585558,1.262399695
1232.29,1.377507644,1.420363846,1.352120857,1.190337738,1.162357057,1.16901978,1.298405096,1.233342138,1.266177492
1233.255,1.383773908,1.426402163,1.358503778,1.192653857,1.164670945,1.171602174,1.300663172,1.236304865,1.269166498
1234.219,1.38912611,1.431511693,1.363900164,1.193409148,1.16538591,1.172592771,1.302136222,1.23846219,1.271350288
1235.183,1.393656496,1.435795151,1.36841962,1.192866471,1.164748408,1.172253208,1.302950315,1.239916768,1.27285316
1236.147,1.397536022,1.439432079,1.372266214,1.191359019,1.163100244,1.170927486,1.303287854,1.240838134,1.273844446
1237.112,1.40093529,1.442607896,1.37564331,1.189219797,1.160772794,1.168942698,1.303309827,1.241381106,1.274483358
1238.076,1.403940487,1.445413733,1.378662618,1.186652099,1.157988596,1.16649913,1.303109511,1.241619839,1.274854721
1239.04,1.406582126,1.447883713,1.381364803,1.183783505,1.154892203,1.163711675,1.302712068,1.241575009,1.274981583
1240.004,1.408853082,1.449999683,1.383738832,1.180719235,1.15158552,1.160662523,1.302125266,1.24125966,1.274879656
1240.969,1.41080761,1.451801812,1.385814339,1.177609413,1.148240698,1.157500341,1.301387845,1.240733593,1.274601665
1241.933,1.412553269,1.453387293,1.387678215,1.174717461,1.145105753,1.154472336,1.300608613,1.240119402,1.274269093
1242.897,1.414234542,1.454889091,1.389448337,1.172348825,1.142501446,1.151906498,1.29991557,1.239581219,1.274030681
1243.861,1.415917911,1.456369745,1.391177101,1.170771564,1.140691029,1.150086455,1.299399918,1.239219648,1.273991168
1244.825,1.4175084,1.457740497,1.392765232,1.170068349,1.139770037,1.14911472,1.299018974,1.239003019,1.274112147
1245.79,1.41870885,1.458714712,1.393919716,1.170103712,1.139602788,1.148859917,1.298588328,1.238739621,1.27420893
1246.754,1.419097334,1.45886913,1.394214518,1.17052981,1.139851349,1.148960752,1.297811257,1.238110514,1.273977057
1247.718,1.418276968,1.457814234,1.393265623,1.170940615,1.14012103,1.148996544,1.296414094,1.236823383,1.273135826
1248.682,1.416043554,1.455342246,1.390885509,1.171045525,1.14011249,1.14864959,1.294255197,1.234719871,1.271536852
1249.647,1.412505955,1.451555863,1.387181024,1.170796753,1.139783454,1.14785158,1.291415984,1.231870954,1.2692573
1250.611,1.408047166,1.446858922,1.382581008,1.170420147,1.139360712,1.146830291,1.288183799,1.228570633,1.266574024
1251.575,1.4032723,1.441858443,1.377702476,1.170363948,1.139294526,1.146051495,1.28497575,1.225251313,1.263902849
1252.539,1.398774956,1.437181806,1.373168659,1.171131701,1.140085925,1.146044492,1.282187681,1.222334041,1.261633063
1253.504,1.39501778,1.433296833,1.369455932,1.173126552,1.142132096,1.147251739,1.280108629,1.220128258,1.260030363
1254.468,1.392210441,1.430431866,1.36678631,1.176536773,1.145613121,1.149888763,1.278831908,1.21874353,1.259181323
1255.432,1.390340704,1.428562507,1.365128757,1.18128702,1.1504379,1.153907872,1.278289523,1.218131596,1.259011233
1256.396,1.389237613,1.427491068,1.364292995,1.187089195,1.156292227,1.159030519,1.278318487,1.218137826,1.25936298
1257.36,1.388651856,1.426929077,1.363997743,1.193459798,1.162679323,1.164782693,1.278707301,1.218559148,1.260053266
1258.325,1.38832901,1.426581817,1.363955502,1.199809918,1.168985827,1.170576644,1.279248257,1.219194533,1.260907874
1259.289,1.388022859,1.42616323,1.363886395,1.205461033,1.17452776,1.175729192,1.279735858,1.219840558,1.261762002
1260.253,1.387509849,1.425433066,1.363538771,1.20973154,1.178621705,1.179550672,1.279956578,1.220298056,1.262436197
1261.217,1.386576283,1.424191615,1.362705808,1.211987626,1.180654115,1.181405683,1.279706677,1.220356504,1.262738432
1262.182,1.385086458,1.422309574,1.361246163,1.211783174,1.180187837,1.180846048,1.27880561,1.219837226,1.262485763
1263.146,1.383017353,1.419793399,1.35913642,1.208935695,1.177063277,1.177696667,1.277166254,1.218648586,1.261555284
1264.11,1.380492074,1.416800242,1.356530307,1.203610337,1.171463198,1.172136095,1.274825385,1.216824294,1.259952585
1265.074,1.377790801,1.413620596,1.353717377,1.196270564,1.163861029,1.164655676,1.27194212,1.214522708,1.257799861
1266.039,1.375238461,1.410587111,1.351036123,1.187549994,1.154883242,1.155918138,1.268731746,1.211954525,1.255286
1267.003,1.373070847,1.407948327,1.348727863,1.178027719,1.14511329,1.146534709,1.265345819,1.209268443,1.252555185
1267.967,1.371337457,1.405756492,1.346838776,1.168116901,1.134939869,1.136923938,1.261815288,1.206492582,1.249630464
1268.931,1.369850714,1.403828036,1.345175826,1.157925264,1.124469129,1.127188637,1.258000452,1.203462995,1.246379162
1269.896,1.368258839,1.401805694,1.343357756,1.147332366,1.113569629,1.117180397,1.253647017,1.199924618,1.242565963
1270.86,1.366147044,1.399296515,1.340975075,1.136105615,1.102001101,1.106618615,1.248491305,1.195593929,1.237938784
1271.824,1.363260903,1.396015855,1.337737528,1.124089496,1.089615121,1.095296602,1.242391566,1.190320194,1.232361811
1272.788,1.359541054,1.391915302,1.333600993,1.111311565,1.076456272,1.083210174,1.235378852,1.184129496,1.225876941
1273.752,1.355153705,1.387140107,1.328725414,1.098012325,1.062775068,1.070579299,1.227641386,1.177223044,1.218667468
1274.717,1.350362047,1.381956339,1.323402403,1.084539799,1.048930481,1.057752892,1.219437133,1.169850655,1.210981631
1275.681,1.345378134,1.376574227,1.317851216,1.071220058,1.035249085,1.045065424,1.210964236,1.162216924,1.202998532
1276.645,1.340251462,1.371070218,1.312153882,1.05822827,1.021913642,1.032719659,1.20231573,1.15440027,1.194783111
1277.609,1.334841941,1.365319244,1.306186308,1.045571952,1.00892203,1.020725761,1.193437289,1.146339213,1.186255065
1278.574,1.328880895,1.359089103,1.299694086,1.033125647,0.996151299,1.008978359,1.184210439,1.137883017,1.177276836
1279.538,1.322067511,1.352101845,1.292380793,1.020751967,0.983458842,0.997324764,1.174515106,1.128893481,1.167706319
1280.502,1.314178226,1.344153511,1.28402787,1.008385579,0.970789644,0.985708023,1.164298792,1.119298116,1.157496732
1281.466,1.305106193,1.335145257,1.274513983,0.996101642,0.958215888,0.974187312,1.153592548,1.109126732,1.146682986
1282.431,1.294829673,1.325048624,1.26380258,0.984052773,0.945896982,0.962902635,1.142468056,1.098442839,1.135345733
1283.395,1.283354151,1.313853968,1.251873001,0.972394694,0.933993909,0.951995391,1.130974062,1.087315037,1.123543624
1284.359,1.270669761,1.301532833,1.238693661,0.961217394,0.922589649,0.941526383,1.119122098,1.075760261,1.11129272
1285.323,1.25676463,1.288034787,1.224224572,0.950498327,0.911667219,0.931444504,1.106890823,1.063772923,1.098577308
1286.287,1.241676748,1.273382026,1.208498277,0.940147308,0.901120469,0.921625123,1.094295765,1.051367928,1.085407862
1287.252,1.225579075,1.257711503,1.19169856,0.930076456,0.890860417,0.911961379,1.081443529,1.038653497,1.071894707
1288.216,1.20881664,1.241342402,1.174177876,0.920283667,0.880886697,0.902446727,1.068551684,1.02584914,1.058267575
1289.18,1.191866325,1.224740495,1.156460856,0.910896507,0.871331118,0.893220574,1.055951922,1.013281054,1.044868968
1290.144,1.175267119,1.208430283,1.139121094,0.902140444,0.862425088,0.884542937,1.043985756,1.001293902,1.032051514
1291.109,1.1595054,1.192895689,1.12268157,0.894268053,0.854421427,0.876700269,1.032948002,0.990193385,1.020122801
1292.073,1.144949945,1.178498266,1.107537204,0.887472386,0.847521456,0.869917949,1.023023255,0.980172932,1.009274155
1293.037,1.131863938,1.165487934,1.093961682,0.881856207,0.841820891,0.864318946,1.014312293,0.971353806,0.999610666
1294.001,1.120453953,1.154044237,1.08215714,0.877434548,0.837321857,0.859918204,1.006875273,0.963816118,0.991200415
1294.966,1.110926188,1.144342449,1.072326394,0.874162866,0.833975708,0.856669829,1.000793566,0.957656908,0.984136268
1295.93,1.103518828,1.136594851,1.064698627,0.871979437,0.831707774,0.854494054,0.996185798,0.953006267,0.978557185
1296.894,1.098487936,1.131023119,1.059524363,0.87083045,0.830465163,0.853328547,0.993212899,0.950030166,0.974639827
1297.858,1.096032959,1.127818896,1.057006288,0.870655531,0.830190555,0.853095005,0.992008759,0.94885343,0.972537812
1298.823,1.096246126,1.127074749,1.057241876,0.87135853,0.830794965,0.853687462,0.992641162,0.949522797,0.972330043
1299.787,1.099085444,1.128772992,1.060202745,0.872778767,0.83214216,0.854937982,0.995087095,0.951989507,0.973989639
1300.751,1.10445319,1.132828669,1.065799948,0.874740179,0.834053988,0.856664387,0.999276576,0.956164296,0.977440136
1301.715,1.11227338,1.139185299,1.073972819,0.877074919,0.836377595,0.858702895,1.005159158,0.961980096,0.982615196
1302.679,1.122603002,1.147901387,1.084797467,0.87970257,0.8390408,0.860987755,1.012781416,0.969485346,0.989544496
1303.644,1.135676742,1.159200617,1.098506767,0.882669025,0.842086244,0.863593221,1.022312029,0.978853469,0.998376764
1304.608,1.151801652,1.173390096,1.115431385,0.886119995,0.845653682,0.866705518,1.033980244,0.990328205,1.009331262
1305.572,1.171259906,1.190752011,1.135837285,0.89024467,0.849934366,0.870566269,1.047989668,1.004120237,1.022602107
1306.536,1.194082373,1.211352934,1.159737705,0.895198372,0.855066293,0.875367348,1.064365532,1.020261237,1.038215483
1307.501,1.219881646,1.234879949,1.186712504,0.901009207,0.86106875,0.881182113,1.082853507,1.038481224,1.055911628
1308.465,1.247775205,1.260558901,1.215826306,0.907568609,0.867813995,0.887923023,1.102848477,1.058166944,1.075099807
1309.429,1.276409264,1.287175145,1.2456618,0.914669697,0.875083542,0.895409396,1.123442204,1.078394492,1.094890066
1310.393,1.304069506,1.313161251,1.274436433,0.92207097,0.882616263,0.903400639,1.143485982,1.098016238,1.114163419
1311.358,1.328858408,1.336763951,1.300205355,0.929567552,0.890187299,0.911696645,1.161722296,1.115782244,1.131694738
1312.322,1.348879582,1.356196421,1.321024437,0.936991003,0.897626451,0.920112141,1.176868842,1.130445825,1.146247388
1313.286,1.362404087,1.369808276,1.335153997,0.944192561,0.90477892,0.928462858,1.187741842,1.140855786,1.156671305
1314.25,1.368054771,1.376235833,1.341212999,0.950979579,0.911445145,0.93649087,1.193349761,1.146065704,1.162001125
1315.214,1.364960228,1.374563244,1.338348223,0.957069722,0.917344891,0.943821392,1.193007645,1.145417928,1.161547301
1316.179,1.352930127,1.364493724,1.326387717,0.962095775,0.922113182,0.949979056,1.18646116,1.138674148,1.155051813
1317.143,1.33254458,1.346455438,1.305942326,0.96566709,0.925371765,0.954481809,1.173990023,1.126109781,1.142753133
1318.107,1.305154241,1.321614133,1.278375012,0.967490356,0.926832093,0.956961578,1.156410994,1.108527953,1.125435415
1319.071,1.272677621,1.291710734,1.24563103,0.96744382,0.92639863,0.957275501,1.134985331,1.087152679,1.104315401
1320.036,1.23726792,1.258744128,1.209876373,0.965588154,0.92416497,0.955509191,1.111175942,1.063411197,1.080817913
1321,1.200920394,1.224598966,1.173118917,0.962126943,0.92035579,0.951922393,1.086374394,1.038650175,1.056298662
1321.964,1.165163774,1.190755693,1.136901975,0.957311504,0.915255754,0.946824575,1.061667158,1.013933562,1.031829839
1322.928,1.130933574,1.15813823,1.10216398,0.95136555,0.909106883,0.940489503,1.037746959,0.98991342,1.008081787
1323.893,1.098604563,1.127147767,1.069294715,0.944474009,0.902098304,0.933119348,1.014912466,0.966887988,0.985356852
1324.857,1.068180833,1.097839281,1.038307992,0.936799383,0.894391008,0.924879412,0.993224145,0.944903538,0.963717191
1325.821,1.039537818,1.070121745,1.009080946,0.928582467,0.886201719,0.915999961,0.9726508,0.923943456,0.943147435
1326.785,1.012575794,1.043940695,0.981530846,0.920155448,0.877846765,0.906821111,0.953182732,0.904026374,0.923666786
1327.75,0.987306247,1.01933017,0.955677676,0.911945507,0.869742434,0.897801467,0.934889643,0.885254909,0.905368105
1328.714,0.963821597,0.996411726,0.931635348,0.904392471,0.862300229,0.889427614,0.917880515,0.867777804,0.888386871
1329.678,0.942234719,0.97531825,0.909527808,0.897850367,0.855874872,0.882127374,0.902256094,0.851733076,0.872838641
1330.642,0.922579328,0.95609816,0.889393939,0.892493809,0.850636202,0.876131774,0.888031909,0.8371673,0.858751344
1331.606,0.904778731,0.938696993,0.871162319,0.888299249,0.846560867,0.871458446,0.875134228,0.824020862,0.846039441
1332.571,0.888686515,0.922971264,0.854675336,0.885113162,0.843489821,0.867982002,0.863429008,0.812163498,0.83456187
1333.535,0.87413677,0.9087702,0.839772516,0.882745571,0.841235884,0.86552105,0.852780748,0.801451456,0.824166075
1334.499,0.861051703,0.896008818,0.826354434,0.881084037,0.8396761,0.863976204,0.843113617,0.791801051,0.814766857
1335.463,0.8494382,0.884700032,0.814437912,0.88013332,0.838806225,0.863354934,0.834427619,0.783214147,0.806365959
1336.428,0.839414831,0.874954937,0.804135315,0.87997388,0.838692249,0.863764075,0.826796328,0.775763551,0.799047515
1337.392,0.831093253,0.866891065,0.795581789,0.880664256,0.839367785,0.865248181,0.820307396,0.76953653,0.792903364
1338.356,0.824526978,0.860567665,0.788844472,0.882120318,0.840741722,0.8676989,0.815013053,0.764581672,0.78799669
1339.32,0.819639788,0.855900823,0.783857181,0.884067496,0.842531703,0.870764161,0.810888078,0.760854266,0.784299561
1340.285,0.816240153,0.852692985,0.780434177,0.886103749,0.844334535,0.873938112,0.807846931,0.758246402,0.781726776
1341.249,0.814106608,0.850706442,0.778344941,0.887841194,0.845776215,0.876731226,0.805790992,0.756616197,0.780158949
1342.213,0.813093686,0.849775719,0.777423588,0.889067682,0.846674344,0.87887077,0.804679349,0.755898594,0.779552777
1343.177,0.813175507,0.84984877,0.777618276,0.889783465,0.84704803,0.880338812,0.804533352,0.756093592,0.779916987
1344.141,0.814394573,0.850951422,0.778961268,0.890138104,0.847067111,0.88131288,0.805393752,0.75724218,0.781289983
1345.106,0.816805577,0.853134244,0.781490471,0.890354101,0.846975914,0.882053429,0.807289489,0.759381764,0.783705268
1346.07,0.820412862,0.856398987,0.785204805,0.890631043,0.846988503,0.882804061,0.810189863,0.762499013,0.787134237
1347.034,0.825180421,0.860719565,0.790072407,0.891150344,0.847298251,0.883762169,0.814024853,0.766553087,0.791509144
1347.998,0.831063378,0.866064309,0.79605798,0.892076849,0.848070752,0.885097511,0.818730432,0.771499273,0.796768888
1348.963,0.83808081,0.872466439,0.803197225,0.893601493,0.849501501,0.8870018,0.824288966,0.777347033,0.80289984
1349.927,0.84632444,0.880027969,0.811606812,0.895952673,0.851817303,0.889698914,0.83077066,0.784170599,0.809958934
1350.891,0.855951298,0.888904771,0.821455637,0.899375688,0.855256113,0.893436753,0.838285949,0.792089352,0.818061719
1351.855,0.867061345,0.899210824,0.832863658,0.904052665,0.85998777,0.898415263,0.846927976,0.801179676,0.827286751
1352.82,0.879604327,0.910899863,0.845780815,0.910022727,0.866044299,0.904693759,0.85666164,0.811393277,0.837590722
1353.784,0.893297762,0.923708377,0.859915642,0.917132979,0.873257627,0.912117744,0.867281618,0.822502579,0.848756495
1354.748,0.907688459,0.93720036,0.874799741,0.925072568,0.881311605,0.920372346,0.878457872,0.834155612,0.860440505
1355.712,0.922269959,0.950879966,0.889894816,0.933473482,0.889826217,0.92906216,0.889825613,0.845977908,0.872272664
1356.677,0.936657689,0.964377152,0.904804996,0.942044656,0.898512913,0.937879186,0.901132416,0.857710646,0.884005419
1357.641,0.950668659,0.977514953,0.919320718,0.950649985,0.907229098,0.946664746,0.912281622,0.869275297,0.895561291
1358.605,0.964346637,0.990323356,0.933462792,0.959331593,0.916038639,0.955475166,0.923356495,0.880768882,0.907041861
1359.569,0.977805833,1.002913315,0.947327461,0.968229023,0.925079532,0.964466753,0.934487045,0.892347895,0.918600749
1360.533,0.991035797,1.015280798,0.960889907,0.977425947,0.93444519,0.973744413,0.945692681,0.904045874,0.930278106
1361.498,1.003769013,1.027159246,0.973867045,0.98681819,0.944021148,0.983221311,0.956759781,0.915663614,0.94186478
